0.104596558	0.772739034	0.937938325	0.585394977	0.321492127	0.004293996	0.013158815	0.468202893	0.794257551	0.572493701	0.591420632	0.95748477	0.893948508	0.662658082	0.041806504	0.080433641	0.037207254	0.028583746	0.752968182	0.696277748	0.90825613	0.00097161	0.218925116	0.952706176	0.021095779	0.044179466	0.802055222	0.113472263	0.042429679	0.695746537
0.677506377	0.370422324	0.260794736	0.835074494	0.7980272	0.945308918	0.450641111	0.275442033	0.527000528	0.803773564	0.382013902	0.70676107	0.423329888	0.885423159	0.193887596	0.732902856	0.881639161	0.746813516	0.416556386	0.169318408	0.358815623	0.550161889	0.135251327	0.760593832	0.436557281	0.550609303	0.802103931	0.42021887	0.762513798	0.704243805
0.965365064	0.185896205	0.010953695	0.031958154	0.317822427	0.811866255	0.02844564	0.315399667	0.494099482	0.967293667	0.483153354	0.264791429	0.143140792	0.428169423	0.412916432	0.325282527	0.599792376	0.201465263	0.123748342	0.245717671	0.184941411	0.341799446	0.029606642	0.604395709	0.902136576	0.57241149	0.672720768	0.495419743	0.367531877	0.907400059
0.365898201	0.335769683	0.013882715	0.621159326	0.409168252	0.228247857	0.535472345	0.202674419	0.608058571	0.326970055	0.040647057	0.687005697	0.164712397	0.792128301	0.369010233	0.087432786	0.696033955	0.057217126	0.966860505	0.074652697	0.806513189	0.48800517	0.015413279	0.93912279	0.821510043	0.049137684	0.708576572	0.175588347	0.70192299	0.795494507
0.575368478	0.788856739	0.842707541	0.935548209	0.410071516	0.395989066	0.311556892	0.988159338	0.60616885	0.63599962	0.713933409	0.870713606	0.199371878	0.076857364	0.273157577	0.827821214	0.306131681	0.364346432	0.311166462	0.924526417	0.377860839	0.97520657	0.168899287	0.627361393	0.014035958	0.072859747	0.659767637	0.834645017	0.426324649	0.327680265
0.758824704	0.474093078	0.280968862	0.285105182	0.475020498	0.178944156	0.800666873	0.787859415	0.294656903	0.216492211	0.788043401	0.116598782	0.814492965	0.520629108	0.483068063	0.718752744	0.036341257	0.739670081	0.747152042	0.646461138	0.225195881	0.62876502	0.879981942	0.695951631	0.975275904	0.894624351	0.814959368	0.408753455	0.614827319	0.732387689
0.070783857	0.084163949	0.707621066	0.041649498	0.493686852	0.974849606	0.864130896	0.981125449	0.470531923	0.271268103	0.618703933	0.099468155	0.183171739	0.805098165	0.685823372	0.833838426	0.030299302	0.668704006	0.263160755	0.364140488	0.526775476	0.500230072	0.599892093	0.168438348	0.173031028	0.217251164	0.910837588	0.511947694	0.819458936	0.851387795
0.464339354	0.387204242	0.067374671	0.075061177	0.910312148	0.22863639	0.385900784	0.261824692	0.207872669	0.120759325	0.802452383	0.720410323	0.592167655	0.100619019	0.263929267	0.536304569	0.912188842	0.644134515	0.280924656	0.376045577	0.951597934	0.821120311	0.549019376	0.658818619	0.297435893	0.823415483	0.555963982	0.232113032	0.688690835	0.579141869
0.857188703	0.389948969	0.77261316	0.410581273	0.378606417	0.544059395	0.21163588	0.663799892	0.448953086	0.46428574	0.358214961	0.202642248	0.049421362	0.495319661	0.141855676	0.414153424	0.811544994	0.369171885	0.753194143	0.373077772	0.519658008	0.410468835	0.680293138	0.239945868	0.535441005	0.460428474	0.019907964	0.977251938	0.426445049	0.868201535
0.273639021	0.936024912	0.071847888	0.923389355	0.035740358	0.014633072	0.082810822	0.54096684	0.991770946	0.596748692	0.479316252	0.047166023	0.899874794	0.227177413	0.442977517	0.410889309	0.106731657	0.797455093	0.166783728	0.807394965	0.538904856	0.497951781	0.858663926	0.883500167	0.576796774	0.48139839	0.328773865	0.769096127	0.767645772	0.813469911
0.488921982	0.611576611	0.404530025	0.379759487	0.926040664	0.279651597	0.368385824	0.432952956	0.906542634	0.211880561	0.79458129	0.368783123	0.469441773	0.981388064	0.100408278	0.931382217	0.736422309	0.321302932	0.176606457	0.855511576	0.133569983	0.402384324	0.773276179	0.280576927	0.623553259	0.505839524	0.008334499	0.106358561	0.117226461	0.660541111
0.559383632	0.813063734	0.307978021	0.561196222	0.57097407	0.233782087	0.525243019	0.541378708	0.734435833	0.636950998	0.269855132	0.650840434	0.530848638	0.969808078	0.819190015	0.397191622	0.35162959	0.078714337	0.156655331	0.79576123	0.146444625	0.03729065	0.188792457	0.916936804	0.672027447	0.300370752	0.888765716	0.230301846	0.391684224	0.923178397
0.321468887	0.304731071	0.678555745	0.865378119	0.912912037	0.722436256	0.818771612	0.64146097	0.238443682	0.070770054	0.826987006	0.027855895	0.224999636	0.420157197	0.302921912	0.887670591	0.867528649	0.712342773	0.126630573	0.26388784	0.314431899	0.594093499	0.386821356	0.449750736	0.840991163	0.656381407	0.683798253	0.993327713	0.103796474	0.716448585
0.053522142	0.926061159	0.802387435	0.759173037	0.267021777	0.942717488	0.508037429	0.328060695	0.36717746	0.883213267	0.008636614	0.191488314	0.789300178	0.041757839	0.461009392	0.000321131	0.428764536	0.873692833	0.929619878	0.124635013	0.531987006	0.789730537	0.324627109	0.264122839	0.759147229	0.982112168	0.18661733	0.889377886	0.970294987	0.541068507
0.254789812	0.373161511	0.939519092	0.738834782	0.698271922	0.218831124	0.021811449	0.734121574	0.434612292	0.673113815	0.409109046	0.484495153	0.063866439	0.329257891	0.608395191	0.014356957	0.115789948	0.299869321	0.120662185	0.384916288	0.875027807	0.276967699	0.028860228	0.450441416	0.228106825	0.300377785	0.807242954	0.333475903	0.191170495	0.088180255
0.035470178	0.78688758	0.930243003	0.286082654	0.65483173	0.875509597	0.037012359	0.773872803	0.642815407	0.012831172	0.007619107	0.881103565	0.358621689	0.016370381	0.262360111	0.99281224	0.163820183	0.406840851	0.780113582	0.127038399	0.359710966	0.497353847	0.480248899	0.15795942	0.479438926	0.371167244	0.301809805	0.428627927	0.807852141	0.443092652
0.769975802	0.493290469	0.108817024	0.563588416	0.256740968	0.293050493	0.935239759	0.391660109	0.767415581	0.313101639	0.740662294	0.840218845	0.984608679	0.582335954	0.693864274	0.186014191	0.986541093	0.721516983	0.381981073	0.095171859	0.377084561	0.851945123	0.687769849	0.165195733	0.274410659	0.401619459	0.923195247	0.33340625	0.885186924	0.780049544
0.550049745	0.142005702	0.844964984	0.287716232	0.170386824	0.130563732	0.450751326	0.352863412	0.547607015	0.273448149	0.56222867	0.972261983	0.581898301	0.983220806	0.582950763	0.797560659	0.459260343	0.530755463	0.989348253	0.802188715	0.150795512	0.64070014	0.552168984	0.757359193	0.997683518	0.260607857	0.711251274	0.422306073	0.663574595	0.804967581
0.373513206	0.615082199	0.41673639	0.702476533	0.295980608	0.134043598	0.776537259	0.839207507	0.471663992	0.883305648	0.424867581	0.649238815	0.003273736	0.987901787	0.262985012	0.575386597	0.64745154	0.630035187	0.222091196	0.814795437	0.344583995	0.797490478	0.826756927	0.93662319	0.77694952	0.893553375	0.238288092	0.278208482	0.389066878	0.270565223
0.825257873	0.090630825	0.571328727	0.341523114	0.234785009	0.351042321	0.561916747	0.962392323	0.339422683	0.901797981	0.423370468	0.943259579	0.078662815	0.590076829	0.909054659	0.647801365	0.030090255	0.262795845	0.812081791	0.909719438	0.979389018	0.856158838	0.648978893	0.870201483	0.524185491	0.316548917	0.397944664	0.330154312	0.561529796	0.977545832
